,Open,High,Low,Close,Volume
2024-01-01 00:01:55,0.9993441640902132,0.9993573972575616,0.9991665461857319,0.999169655134883,1362.4192014830032
2024-01-01 00:02:00,0.999169655134883,0.9992114844995192,0.999140482435235,0.9992102190723106,465.20684416144405
2024-01-01 00:02:05,0.9992102190723106,0.9992104130789192,0.9991456369084202,0.999154333255648,562.8307879653639
2024-01-01 00:02:10,0.999154333255648,0.9991584933847037,0.9990800635747299,0.9990886853343947,643.8229820064444
2024-01-01 00:02:15,0.9990886853343947,0.9990928320230347,0.9990539446414182,0.9990558654359165,453.96631757264805
2024-01-01 00:02:20,0.9990558654359165,0.9990776719813355,0.9988535458255386,0.9988827158571272,1519.2127330013427
2024-01-01 00:02:25,0.9988827158571272,0.9988978941933964,0.9987610003485247,0.998765720872968,1022.636306243525
2024-01-01 00:02:30,0.998765720872968,0.998773807537094,0.9987204417956488,0.998728656014704,465.3571755518464
2024-01-01 00:02:35,0.998728656014704,0.9988044847782573,0.9987167820054238,0.9987856055461369,627.2698006214179
2024-01-01 00:02:40,0.9987856055461369,0.9988314446633215,0.9987607839811093,0.9988299790982113,526.978655029339
2024-01-01 00:02:45,0.9988299790982113,0.9988470433900729,0.9987754662883255,0.9987915230169927,486.0226331975915
2024-01-01 00:02:50,0.9987915230169927,0.9987977337868243,0.9986178248986992,0.998619978098099,1651.0975605721578
2024-01-01 00:02:55,0.998619978098099,0.9988427408002261,0.9986087453819952,0.998842262297996,1901.2460726607796
2024-01-01 00:03:00,0.998842262297996,0.9988571953392147,0.9987169083773517,0.9987253806963938,998.9814985359291
2024-01-01 00:03:05,0.9987253806963938,0.9987329255559947,0.9986131467475953,0.9986215336578688,911.8010741416819
2024-01-01 00:03:10,0.9986215336578688,0.9986253121904207,0.9985325211131029,0.9985380721098487,791.3013208859683
2024-01-01 00:03:15,0.9985380721098487,0.9985527277603218,0.9983957173577714,0.9984140637824096,1091.5188395601024
2024-01-01 00:03:20,0.9984140637824096,0.9984391225181507,0.9979997294915649,0.9980015333909841,3153.599460713425
2024-01-01 00:03:25,0.9980015333909841,0.9980181787741262,0.9976692056677394,0.9976720202305043,1875.507206738894
2024-01-01 00:03:30,0.9976720202305043,0.9977568406702827,0.9976470949259624,0.9977395636308545,522.4593670524979
2024-01-01 00:03:35,0.9977395636308545,0.997877934426338,0.9977214492753377,0.9978745410118944,888.1740270608428
2024-01-01 00:03:40,0.9978745410118944,0.9979449193256746,0.9978671789824932,0.997933690962917,481.0202739576128
2024-01-01 00:03:45,0.997933690962917,0.9979529947015531,0.9978921131564717,0.9979120161529458,298.15501370906765
2024-01-01 00:03:50,0.9979120161529458,0.9981606871396531,0.9978906911376971,0.9981518995433657,1487.7677870469802
2024-01-01 00:03:55,0.9981518995433657,0.9981778099126337,0.9980487786509423,0.9980540651457143,709.9708012641379
2024-01-01 00:04:00,0.9980540651457143,0.9981537387353717,0.9980525938254092,0.9981362315289856,661.2016270562463
2024-01-01 00:04:05,0.9981362315289856,0.9981435751527045,0.9980716755480464,0.9980769852107199,542.1613197615886
2024-01-01 00:04:10,0.9980769852107199,0.9985012501919147,0.99806707349149,0.9984869954718366,2605.763532522851
2024-01-01 00:04:15,0.9984869954718366,0.9985301805066139,0.998035475457404,0.9980380304457123,2276.4075020899195
2024-01-01 00:04:20,0.9980380304457123,0.9980623454645408,0.9978110380171827,0.997818582679104,1042.3503848462026
2024-01-01 00:04:25,0.997818582679104,0.9978528627297101,0.997724585531298,0.9977378503080635,526.3207049718641
2024-01-01 00:04:30,0.9977378503080635,0.9980700488056188,0.9977323597243418,0.9980582809348291,1556.948795098555
2024-01-01 00:04:35,0.9980582809348291,0.9982541152725571,0.9980263076066512,0.9981915188965416,715.3652277989092
2024-01-01 00:04:40,0.9981915188965416,0.9982004250951235,0.9981491981620385,0.9981891980904817,221.7691236370953
2024-01-01 00:04:45,0.9981891980904817,0.9982056769631389,0.9981616239857146,0.998186594901941,201.2182328680691
2024-01-01 00:04:50,0.998186594901941,0.998197698840253,0.997916539725935,0.9979486454743364,1305.897275684623
2024-01-01 00:04:55,0.9979486454743364,0.9979954711416312,0.997709052068032,0.9977451284979295,1113.3602279421502
2024-01-01 00:05:00,0.9977451284979295,0.9977516893871518,0.9968981555827924,0.9969301094464533,3876.0027773319193
2024-01-01 00:05:05,0.9969301094464533,0.9973646632851638,0.9968906846881861,0.9973387354656003,1379.226087413895
2024-01-01 00:05:10,0.9973387354656003,0.9973826013905195,0.9967548820912165,0.9967831844005126,1809.1427980692574
2024-01-01 00:05:15,0.9967831844005126,0.9968058041923868,0.9967299384503044,0.9967998189538986,269.5068445758303
2024-01-01 00:05:20,0.9967998189538986,0.9969438966023922,0.9967885508177576,0.9968842457828041,427.1612751790918
2024-01-01 00:05:25,0.9968842457828041,0.9974570033256799,0.9968597531767791,0.9973681564333545,1600.4413059896904
2024-01-01 00:05:30,0.9973681564333545,0.9976601870410463,0.997366764534503,0.9975924792040991,791.656109680864
2024-01-01 00:05:35,0.9975924792040991,0.9976014030196508,0.9970108121743365,0.9970372871077194,1832.4438451777316
2024-01-01 00:05:40,0.9970372871077194,0.9975777253773953,0.9970006117712953,0.997548570787747,1541.9783517643643
2024-01-01 00:05:45,0.997548570787747,0.9975796334644226,0.9971617606887451,0.997235528644062,995.3126462805623
2024-01-01 00:05:50,0.997235528644062,0.9972502101940341,0.9969406155311563,0.9969877795972937,833.2524307556565
2024-01-01 00:05:55,0.9969877795972937,0.9972223241603027,0.9969283420113164,0.9972196012402795,813.571525217782
2024-01-01 00:06:00,0.9972196012402795,0.99760072580611,0.9971627473048478,0.9975467014612168,1146.7164630844113
2024-01-01 00:06:05,0.9975467014612168,0.9977368787575349,0.9974920165914349,0.9977274208609795,710.7614171711217
2024-01-01 00:06:10,0.9977274208609795,0.9977949628813612,0.9976930367003609,0.9977584675369492,288.81701135696176
2024-01-01 00:06:15,0.9977584675369492,0.9980871682965485,0.9976990337567301,0.998051094118693,1089.9640125945455
2024-01-01 00:06:20,0.998051094118693,0.9981192204197986,0.9980284109653763,0.998099520996998,355.71665237855547
2024-01-01 00:06:25,0.998099520996998,0.9981930899168381,0.9980980474219574,0.9981824632344748,469.8925843857958
2024-01-01 00:06:30,0.9981824632344748,0.9982871089187435,0.9981752340220347,0.9982082286420938,297.8515968693652
2024-01-01 00:06:35,0.9982082286420938,0.998220466712971,0.9981959186944294,0.9981968578745514,244.1437358825492
2024-01-01 00:06:40,0.9981968578745514,0.9981999454670707,0.9981816022714631,0.9981992230021377,198.26847883884236
2024-01-01 00:06:45,0.9981992230021377,0.9982197395298662,0.9980858829722531,0.9981337749607412,457.68990463233735
2024-01-01 00:06:50,0.9981337749607412,0.9981454223606623,0.9978811227771828,0.9978872367427019,1268.4312974360091
2024-01-01 00:06:55,0.9978872367427019,0.9980897965811095,0.9978662461664376,0.9980606579747272,940.0147447612278
2024-01-01 00:07:00,0.9980606579747272,0.9982210864617372,0.998046495431979,0.9982044257814433,832.9112720007008
2024-01-01 00:07:05,0.9982044257814433,0.998222209488985,0.9981861252691671,0.998214766845488,243.61273029811207
2024-01-01 00:07:10,0.998214766845488,0.998271429837533,0.9982063799426051,0.9982703671993105,466.89614660937644
2024-01-01 00:07:15,0.9982703671993105,0.9984727788578698,0.9982201265945793,0.9984700632091392,1214.960706350935
2024-01-01 00:07:20,0.9984700632091392,0.998474733622227,0.9984150368491372,0.9984181039717555,450.9522460165809
2024-01-01 00:07:25,0.9984181039717555,0.9984207122189128,0.9983280449110458,0.9983297076549761,647.900983925015
2024-01-01 00:07:30,0.9983297076549761,0.9983359048688267,0.9982225012400187,0.9982391414287186,706.5291317868955
2024-01-01 00:07:35,0.9982391414287186,0.9982982810521147,0.9982154471273454,0.9982734594688768,395.7927023719035
2024-01-01 00:07:40,0.9982734594688768,0.9982768121017143,0.9982192914281065,0.9982273394633971,487.4720885011521
2024-01-01 00:07:45,0.9982273394633971,0.9983098239879611,0.9982213451699764,0.998297558377119,639.6017112601472
2024-01-01 00:07:50,0.998297558377119,0.9983122052621273,0.9980163648799463,0.9980498242885409,1792.195132551826
2024-01-01 00:07:55,0.9980498242885409,0.9980645321221809,0.9980155510351079,0.9980377041774309,262.25404689737474
2024-01-01 00:08:00,0.9980377041774309,0.9980803836530522,0.9980257457357483,0.9980731187421483,420.1100258620181
2024-01-01 00:08:05,0.9980731187421483,0.9981155727849091,0.9979897640792537,0.9980056031516201,632.3183316494287
2024-01-01 00:08:10,0.9980056031516201,0.9980184964417728,0.997972844037291,0.9979778628101709,396.7238182725702
2024-01-01 00:08:15,0.9979778628101709,0.9979901098866025,0.9979530285981557,0.9979536224615383,366.50285641306533
2024-01-01 00:08:20,0.9979536224615383,0.9981768624375814,0.997941247244648,0.9981675274948834,1759.3587711980097
2024-01-01 00:08:25,0.9981675274948834,0.9981967999230812,0.9981657732001634,0.9981886341768056,327.345740675049
2024-01-01 00:08:30,0.9981886341768056,0.9981914892290462,0.9981122192323152,0.9981233890845769,650.0037606050806
2024-01-01 00:08:35,0.9981233890845769,0.998127496589653,0.9980509814997816,0.9980789534558931,509.12998172019314
2024-01-01 00:08:40,0.9980789534558931,0.9981337107226436,0.9980744280537349,0.9981109777238985,446.30454035993273
2024-01-01 00:08:45,0.9981109777238985,0.9982120304092311,0.998096657405511,0.9981796980305859,714.3611071213907
2024-01-01 00:08:50,0.9981796980305859,0.9981886494923589,0.998156445671372,0.9981735515197179,251.49912031850255
2024-01-01 00:08:55,0.9981735515197179,0.9983313534627833,0.9981712581266732,0.9983221015590196,1497.6976021091048
2024-01-01 00:09:00,0.9983221015590196,0.9983366450160067,0.9982453471083438,0.9982570573041982,713.2632168255918
2024-01-01 00:09:05,0.9982570573041982,0.9982681581659243,0.9981609882972395,0.9981713993896174,911.1878661357507
2024-01-01 00:09:10,0.9981713993896174,0.9981869420956819,0.9976854295310882,0.9976900127982129,4164.960670075251
2024-01-01 00:09:15,0.9976900127982129,0.9977031571586722,0.9976413124705931,0.9976492787707737,421.9305277218886
2024-01-01 00:09:20,0.9976492787707737,0.9977138805210252,0.9976140269177192,0.9976777080095357,343.9817740873048
2024-01-01 00:09:25,0.9976777080095357,0.9977174502403613,0.9973866498456647,0.9973905284642909,1751.6084848514697
2024-01-01 00:09:30,0.9973905284642909,0.9976649816611297,0.9973831159171361,0.997644517866027,1458.158115609193
2024-01-01 00:09:35,0.997644517866027,0.9976598613365676,0.9972005114121465,0.9972189331500255,2242.8465548079585
2024-01-01 00:09:40,0.9972189331500255,0.9972418236810695,0.9971251437885399,0.9971320353201395,549.5340300268111
2024-01-01 00:09:45,0.9971320353201395,0.9974270824795161,0.9970750324050688,0.9974081540311541,1366.6821284581895
2024-01-01 00:09:50,0.9974081540311541,0.9976097702197494,0.9973714147749444,0.9975999928532759,1001.9266136392127
2024-01-01 00:09:55,0.9975999928532759,0.9976807083658228,0.9975937952566566,0.9976223837834903,286.13412608249274
2024-01-01 00:10:00,0.9976223837834903,0.9976530556261458,0.9975346835013514,0.9975537412233831,511.750173474484
2024-01-01 00:10:05,0.9975537412233831,0.9975721612868381,0.9973140146854015,0.9973215091985254,1272.331023303405
2024-01-01 00:10:10,0.9973215091985254,0.9973530293572866,0.9971594357899841,0.9971962729870397,761.3767645754672
2024-01-01 00:10:15,0.9971962729870397,0.9972147857163014,0.9970813156550542,0.9971121147711752,601.0301367066273
2024-01-01 00:10:20,0.9971121147711752,0.9973636725656362,0.997102297977603,0.9973241671507266,1280.2652550043526
2024-01-01 00:10:25,0.9973241671507266,0.9973441227751352,0.9969343197830686,0.9969505053216058,2042.6019559752901
2024-01-01 00:10:30,0.9969505053216058,0.9969933527014883,0.9969445893500934,0.9969802582372396,326.5327395475555
2024-01-01 00:10:35,0.9969802582372396,0.997404911685026,0.9969602666874312,0.9973627526134444,1927.6421609280474
2024-01-01 00:10:40,0.9973627526134444,0.9973819528038412,0.9973086736471496,0.9973140377305494,405.9331992948918
2024-01-01 00:10:45,0.9973140377305494,0.9973798864833545,0.9972722255506217,0.9973782477040277,483.1040721783478
2024-01-01 00:10:50,0.9973782477040277,0.9974559019374324,0.9973481422963851,0.9974277904573148,413.8751278961488
2024-01-01 00:10:55,0.9974277904573148,0.9974338898023832,0.9973889516125497,0.9974157499254708,268.1995644780226
2024-01-01 00:11:00,0.9974157499254708,0.9974452446212578,0.9974094218606895,0.9974435850644039,350.54599342303203
2024-01-01 00:11:05,0.9974435850644039,0.9976377632272766,0.9974157469668039,0.9976225571283239,1143.2894109184722
2024-01-01 00:11:10,0.9976225571283239,0.9976709999687836,0.9975956058756812,0.9976703196214763,457.05504216406723
2024-01-01 00:11:15,0.9976703196214763,0.9976958470922724,0.9974062395420512,0.997433428343482,1536.6436218309398
2024-01-01 00:11:20,0.997433428343482,0.997442652800317,0.9973898059639777,0.9973903205939086,436.52024172270626
2024-01-01 00:11:25,0.9973903205939086,0.9974376581868833,0.9973504819474549,0.9974303695467162,432.50465374343065
2024-01-01 00:11:30,0.9974303695467162,0.9974461375197162,0.9972710590864575,0.9972752092002434,1119.5141383157638
2024-01-01 00:11:35,0.9972752092002434,0.9972976912692465,0.9970512211202881,0.9970526912182517,1499.8951181415068
2024-01-01 00:11:40,0.9970526912182517,0.9972198158647284,0.9970382796382065,0.9971959449279237,982.8946867831584
2024-01-01 00:11:45,0.9971959449279237,0.9972490298052091,0.9971725780375318,0.9971806699833238,283.9062948473785
2024-01-01 00:11:50,0.9971806699833238,0.997193520508492,0.9969540266719098,0.9969607609085044,1492.2548845401284
2024-01-01 00:11:55,0.9969607609085044,0.9969754348896617,0.9968274659933837,0.9968468347226551,833.134533432848
2024-01-01 00:12:00,0.9968468347226551,0.9970018909517763,0.9968453176811907,0.9969790305756819,962.8540666987263
2024-01-01 00:12:05,0.9969790305756819,0.9970839243139582,0.9969735619750021,0.9970757152306959,776.7418638796316
2024-01-01 00:12:10,0.9970757152306959,0.9970830825666455,0.9968878538842444,0.9968943194360692,1290.4625160258977
2024-01-01 00:12:15,0.9968943194360692,0.9970061692156585,0.9968685550749663,0.9969934206701101,785.1356632349542
2024-01-01 00:12:20,0.9969934206701101,0.9970950011014802,0.9969912211919064,0.997074219220621,674.8710779382814
2024-01-01 00:12:25,0.997074219220621,0.9972763454665933,0.9970685991222635,0.9972629299653786,1375.79642492958
2024-01-01 00:12:30,0.9972629299653786,0.9973750398864678,0.9972616795986325,0.9973685129193041,842.4005606789085
2024-01-01 00:12:35,0.9973685129193041,0.9975084055775499,0.997365541327145,0.9974861617696057,938.9001290882795
2024-01-01 00:12:40,0.9974861617696057,0.9975028918831471,0.9974386538577681,0.9974394741516629,494.0199493335582
2024-01-01 00:12:45,0.9974394741516629,0.9974819797458983,0.9974324475076382,0.9974757372549778,478.94092209309997
2024-01-01 00:12:50,0.9974757372549778,0.9975837433348106,0.9974622647319641,0.99755990860181,779.7250181411697
2024-01-01 00:12:55,0.99755990860181,0.9977731889762531,0.9975548172212424,0.9977720153269714,1687.07697051515
2024-01-01 00:13:00,0.9977720153269714,0.9977871980033476,0.9975287548776908,0.9975647301001407,1560.773840417806
2024-01-01 00:13:05,0.9975647301001407,0.9975871564360317,0.9975185725935665,0.997520942169327,449.33011789838974
2024-01-01 00:13:10,0.997520942169327,0.9975836482521083,0.9975147696975467,0.9975624697947162,455.3483499388349
2024-01-01 00:13:15,0.9975624697947162,0.9977999449860834,0.99754532487824,0.9977840801622649,1678.6389435461438
2024-01-01 00:13:20,0.9977840801622649,0.9977960055080692,0.9977765537255878,0.9977836065335304,219.67175848592967
2024-01-01 00:13:25,0.9977836065335304,0.9978243910099692,0.9977827789143872,0.9978160610695912,423.13185485117043
2024-01-01 00:13:30,0.9978160610695912,0.9978261536162822,0.9977479088230794,0.9977486883552504,677.1103331027192
2024-01-01 00:13:35,0.9977486883552504,0.9977527911503242,0.9976913230433127,0.99769521481037,567.3070136451526
2024-01-01 00:13:40,0.99769521481037,0.9977035023827643,0.9976096465877593,0.9976111551705283,818.0170102116465
2024-01-01 00:13:45,0.9976111551705283,0.9976296307607456,0.9976002101290488,0.9976268990430445,304.0172565486654
2024-01-01 00:13:50,0.9976268990430445,0.9976357648006166,0.9975590123727239,0.9975766353601637,606.8566935558495
2024-01-01 00:13:55,0.9975766353601637,0.9976676741861719,0.9975539436608717,0.9976538959288171,820.8276438039733
2024-01-01 00:14:00,0.9976538959288171,0.9976863372097243,0.9976480556577317,0.9976598884067409,246.86650551955748
2024-01-01 00:14:05,0.9976598884067409,0.9978076525161373,0.997648867216353,0.9978021441490315,1396.9336811129363
2024-01-01 00:14:10,0.9978021441490315,0.9978304479069638,0.9977976349331187,0.997813092622728,294.99324165150955
2024-01-01 00:14:15,0.997813092622728,0.9979926897560992,0.9977928284890378,0.9979887181196158,1672.29998561292
2024-01-01 00:14:20,0.9979887181196158,0.9979894176400689,0.9979084500373374,0.9979149928067869,758.5675277056308
2024-01-01 00:14:25,0.9979149928067869,0.9979565422782501,0.9979148242321831,0.9979476121700249,470.2249512485657
2024-01-01 00:14:30,0.9979476121700249,0.997959984121961,0.9979070850062562,0.9979154756177194,465.82399646877593
2024-01-01 00:14:35,0.9979154756177194,0.9979310270320663,0.9976711804421298,0.9976861487052167,2139.5628526367404
2024-01-01 00:14:40,0.9976861487052167,0.9977959141103317,0.9976744434288367,0.9977899901398973,947.5945739895088
2024-01-01 00:14:45,0.9977899901398973,0.9978067735143504,0.9977445764103569,0.9977743551022346,318.05803041387145
2024-01-01 00:14:50,0.9977743551022346,0.9978005030563998,0.9977679569562542,0.9977888743617666,306.76686699837234
2024-01-01 00:14:55,0.9977888743617666,0.997789692111763,0.9976307128226847,0.997652220743919,1274.1642340351727
2024-01-01 00:15:00,0.997652220743919,0.9976602255863876,0.9975719383199696,0.9975854680118773,717.9290254959294
2024-01-01 00:15:05,0.9975854680118773,0.9976160007165331,0.9975809233424762,0.9976056592139697,353.0174655394226
2024-01-01 00:15:10,0.9976056592139697,0.9976523218110558,0.9976007546440917,0.9976441821675028,517.8929855737954
2024-01-01 00:15:15,0.9976441821675028,0.997739859397732,0.9976369765086295,0.9977385480980049,1014.308900614172
2024-01-01 00:15:20,0.9977385480980049,0.9978348982152833,0.9977253146626958,0.99781970530492,895.0602589984397
2024-01-01 00:15:25,0.99781970530492,0.9978221250812366,0.9976078542576469,0.9976355362868575,1773.0128119337107
2024-01-01 00:15:30,0.9976355362868575,0.9977067253074683,0.9976114607744202,0.9976964182097816,671.7785132959835
2024-01-01 00:15:35,0.9976964182097816,0.9977228312173465,0.9975515249369037,0.9975600622041474,1281.7472784311785
2024-01-01 00:15:40,0.9975600622041474,0.9975851624958533,0.9975523954653597,0.997566353706174,245.89743701315325
2024-01-01 00:15:45,0.997566353706174,0.9976247049446594,0.997548584258271,0.9976216741162888,639.2700270228572
2024-01-01 00:15:50,0.9976216741162888,0.9976301993737704,0.9976122535707145,0.9976221031916566,195.37870575212796
2024-01-01 00:15:55,0.9976221031916566,0.9976250886583636,0.9975861103659562,0.9976018029515071,371.7698938429438
2024-01-01 00:16:00,0.9976018029515071,0.9976137829802144,0.9975879194910939,0.9975914404139123,283.04564719235003
2024-01-01 00:16:05,0.9975914404139123,0.9975961285200341,0.9974895877303542,0.9975000336425373,1035.3942805261493
2024-01-01 00:16:10,0.9975000336425373,0.9976414910558106,0.9974741764196038,0.9976378782388702,1462.3390081338946
2024-01-01 00:16:15,0.9976378782388702,0.9976484387006658,0.9976363034801243,0.9976439800055159,258.81397448595396
2024-01-01 00:16:20,0.9976439800055159,0.9976497605283629,0.9976166323080592,0.9976442034360634,206.95614658270287
2024-01-01 00:16:25,0.9976442034360634,0.9976484339933966,0.9974084374161949,0.9974177992312472,2309.950720936152
2024-01-01 00:16:30,0.9974177992312472,0.9974860975668816,0.9974053322173337,0.9974847785731167,705.1323786759394
2024-01-01 00:16:35,0.9974847785731167,0.9975901196144794,0.9974747979787048,0.9975667056956763,859.5081756478049
2024-01-01 00:16:40,0.9975667056956763,0.9976805034579306,0.9975532424525275,0.9976620892392466,971.7503652406158
2024-01-01 00:16:45,0.9976620892392466,0.9977394353745518,0.9976589941025555,0.9977346382972577,808.0125823405289
2024-01-01 00:16:50,0.9977346382972577,0.9982616333631302,0.9977320459586431,0.9982597018594846,4497.194773696351
2024-01-01 00:16:55,0.9982597018594846,0.9982653722340141,0.9980035562993489,0.9980043357330335,1358.3586735930282
2024-01-01 00:17:00,0.9980043357330335,0.9980378865576306,0.9975234438883164,0.9975756333557902,2129.889305470406
2024-01-01 00:17:05,0.9975756333557902,0.9979177390118592,0.9975551397587364,0.9979071447011836,1508.1345510531717
2024-01-01 00:17:10,0.9979071447011836,0.9979591908964032,0.9977428175530694,0.9977727428253439,705.9962452467289
2024-01-01 00:17:15,0.9977727428253439,0.9978021576533529,0.9977219443386449,0.9977340591235265,361.2828641794702
2024-01-01 00:17:20,0.9977340591235265,0.9977826837233884,0.9972786020537646,0.997281673752794,2042.0569697944866
2024-01-01 00:17:25,0.997281673752794,0.9973741516223646,0.9972646617752245,0.9973594671922166,466.448905758168
2024-01-01 00:17:30,0.9973594671922166,0.9976423529411672,0.9973285562023119,0.9976253122579885,1225.3801788367705
2024-01-01 00:17:35,0.9976253122579885,0.9976471999568647,0.9975982065853882,0.9976209938077519,218.8136733395014
2024-01-01 00:17:40,0.9976209938077519,0.9976996447518202,0.9975886848018954,0.9976866879782532,468.8655757009792
2024-01-01 00:17:45,0.9976866879782532,0.9979208264282373,0.9976650200145009,0.9979197588771707,1216.7380403136497
2024-01-01 00:17:50,0.9979197588771707,0.998013113808299,0.9978897634183228,0.998010212029385,576.9952572619696
2024-01-01 00:17:55,0.998010212029385,0.9980359803032147,0.997636622119414,0.997663863795235,1720.0999679145261
2024-01-01 00:18:00,0.997663863795235,0.9976859756713217,0.997274017735722,0.997276574264615,1746.2940440772024
2024-01-01 00:18:05,0.997276574264615,0.9973906769921121,0.9972755766841824,0.9973784712918773,579.6456914329717
2024-01-01 00:18:10,0.9973784712918773,0.9973917576284572,0.9971698587616529,0.9971829012095267,970.3859283645578
2024-01-01 00:18:15,0.9971829012095267,0.997649794035282,0.9971735694450183,0.9976347085553615,2131.9740848123192
2024-01-01 00:18:20,0.9976347085553615,0.9976497458384295,0.9974720517869806,0.9975055646154863,674.3504413274569
2024-01-01 00:18:25,0.9975055646154863,0.997546005541867,0.9963596107661407,0.9964072071353619,4215.081929683886
2024-01-01 00:18:30,0.9964072071353619,0.9964602606805415,0.9949295843177353,0.9949597697476589,3365.5924482545715
2024-01-01 00:18:35,0.9949597697476589,0.9949632876777821,0.9948604795303472,0.9949422708546871,239.0688029017725
2024-01-01 00:18:40,0.9949422708546871,0.9956579112320286,0.9948777024012874,0.9955409305087113,1220.9459241068066
2024-01-01 00:18:45,0.9955409305087113,0.9960378263378301,0.99554066523607,0.9960279976553909,989.3945422497122
2024-01-01 00:18:50,0.9960279976553909,0.9964284696011031,0.9959688356044606,0.9963943164500043,802.6580700099709
2024-01-01 00:18:55,0.9963943164500043,0.9964566906662901,0.99571183499134,0.9958078101110376,1242.0521030831064
2024-01-01 00:19:00,0.9958078101110376,0.9958100876882899,0.9953993251049031,0.9954067223237592,894.2089525292563
2024-01-01 00:19:05,0.9954067223237592,0.9956574446489602,0.9953846344559063,0.9956013862309884,547.4116510736576
2024-01-01 00:19:10,0.9956013862309884,0.9956917622752492,0.9952630430426607,0.9953125343094352,736.1505253165908
2024-01-01 00:19:15,0.9953125343094352,0.9957973195967184,0.9952549770885062,0.9957705778192611,1096.1192145044652
2024-01-01 00:19:20,0.9957705778192611,0.9958350911698118,0.9948292606103111,0.9949195588936605,1899.994840266077
2024-01-01 00:19:25,0.9949195588936605,0.9952357842504644,0.9948665152225296,0.9952240916904709,727.7302342461982
2024-01-01 00:19:30,0.9952240916904709,0.9954657144036769,0.9951588371884688,0.9954097448167046,552.7788228362355
2024-01-01 00:19:35,0.9954097448167046,0.9957948360842844,0.9953452968490724,0.9957588496971774,904.1506903062464
2024-01-01 00:19:40,0.9957588496971774,0.9958121851944858,0.9955511117201639,0.9956057417462861,507.2938928758496
2024-01-01 00:19:45,0.9956057417462861,0.9960532137237044,0.995566282257706,0.9959865653741291,1006.3235610430223
2024-01-01 00:19:50,0.9959865653741291,0.9960658526809703,0.9959063539501842,0.9959232312001828,329.8315285410668
2024-01-01 00:19:55,0.9959232312001828,0.996126816338228,0.9959172608793697,0.996125902754806,663.9793714508249
2024-01-01 00:20:00,0.996125902754806,0.9967780800679286,0.9960818293366084,0.9967209218969025,1684.498621518193
2024-01-01 00:20:05,0.9967209218969025,0.9967759712371055,0.9964641342035759,0.9964838359822712,778.8650571138644
2024-01-01 00:20:10,0.9964838359822712,0.9970372973970877,0.9964251102032903,0.9970122851476861,1478.1547303454674
2024-01-01 00:20:15,0.9970122851476861,0.9982877320884813,0.9970069105731304,0.9982668776945781,3082.052546190058
2024-01-01 00:20:20,0.9982668776945781,0.9987388451657437,0.9982491897285902,0.9986750480033386,883.5636772169903
2024-01-01 00:20:25,0.9986750480033386,0.9987675854188931,0.9979529019020448,0.9979974315551174,1418.5436992827683
